created_at,,rating,review_text
2026-01-23,,1,Riverstone YMCA felt off during a class: it started late and felt rushed. Wish there were clearer signs.
2026-02-21,,5,Loved ARTHRITIS AQUA FITNESS at Summit Reach YMCA in Pittsfield—my kid/teen had a blast and asked to come back. Would definitely come back. Parking was easy.
2025-12-28,,2,a class at Riverstone YMCA in Framingham was disappointing—instructions were unclear for beginners. Not sure I’d return. Parking was a hassle.
2025-12-15,,1,Wanted to like BEGINNER COOKING (Framingham) but staff communication at check-in was confusing. Wish there were clearer signs.
2026-04-01,,1,Wanted to like AQUA ZUMBA (Lexington) but the session felt more intense than advertised. Wish there were clearer signs.
2026-04-03,,5,"If you're in Framingham, try LINE DANCING at Riverstone YMCA. the pacing was great and I left feeling energized Easy 5 stars. Loved the community vibe."
2026-04-16,,5,Riverstone YMCA nailed it with CIRCUIT CARDIO & STRENGTH. the vibe was welcoming and not intimidating Great energy and well-run session. Front desk was helpful.
2026-04-07,,2,Had a rough experience with BOOT CAMP at Pinecrest YMCA. there wasn't enough equipment/space Needs improvement. Felt hectic after school hours.
2026-02-16,,1,Had a rough experience with AQUA CARDIO at Pinecrest YMCA. it started late and felt rushed Needs improvement. Wish there were clearer signs.
2026-02-25,,4,Loved SKETCHING at Seabrook Commons YMCA in Plymouth—the class was organized and started on time. Would definitely come back. Great for families.
2026-04-16,,4,Loved CARDIO DANCE at Seabrook Commons YMCA in Plymouth—the instructor explained everything clearly. Would definitely come back. Loved the community vibe.
2026-01-29,,2,ARTHRITIS AQUA FITNESS in Framingham was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Parking was a hassle.
2025-12-18,,5,Big fan of CARDIO STRENGTH at Seabrook Commons YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Loved the community vibe.
2025-12-22,,2,Not a great session of BEGINNER COOKING at Pinecrest YMCA. the water/room temperature was uncomfortable. Parking was a hassle.
2026-04-08,,2,AQUA INTERVALS at Harborlight YMCA in Salem was disappointing—the room was overcrowded and hard to follow. Not sure I’d return. Would prefer smaller groups.
2026-04-05,,4,Loved BOOT CAMP BURN at Summit Reach YMCA in Pittsfield—the instructor explained everything clearly. Would definitely come back. Nice mix of ages in the group.
2025-12-25,,1,Summit Reach YMCA felt off during AQUA PILATES: the facility felt busy and a bit chaotic. Parking was a hassle.
2026-01-15,,2,Not a great session of SKETCHING at Pinecrest YMCA. it started late and felt rushed. Wish there were clearer signs.
2026-02-16,,5,Summit Reach YMCA nailed it with BEGINNER DRAWING. the music and cues were on point Great energy and well-run session. Parking was easy.
2026-03-26,,5,Took AQUA PILATES at Pinecrest YMCA (Lexington) and it exceeded expectations. it was the perfect intensity for me Parking was easy.
2026-01-05,,5,Took ARTHRITIS AQUA FITNESS (Framingham) and it exceeded expectations. the instructor explained everything clearly Front desk was helpful.
2026-03-19,,4,Seabrook Commons YMCA nailed it with SENIOR CIRCUITS. my kid/teen had a blast and asked to come back Great energy and well-run session. Parking was easy.
2026-03-13,,5,Took ARTHRITIS AQUA FITNESS (Lexington) and it exceeded expectations. the class was organized and started on time Front desk was helpful.
2026-02-05,,5,Took CARDIO STRENGTH at Summit Reach YMCA (Pittsfield) and it exceeded expectations. the class was organized and started on time Loved the community vibe.
2026-03-28,,1,Seabrook Commons YMCA felt off during AQUA ZUMBA: it didn’t match the description on the schedule. Parking was a hassle.
2026-02-04,,1,SALSA / LATIN DANCE at Riverstone YMCA in Framingham was disappointing—there wasn't enough equipment/space. Not sure I’d return. Felt hectic after school hours.
2025-12-20,,5,Big fan of BEGINNER DRAWING at Seabrook Commons YMCA. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Parking was easy.
2025-12-21,,1,AQUA PILATES in Lexington was disappointing—I couldn't hear the cues well. Not sure I’d return. Would prefer smaller groups.
2026-01-30,,5,Pinecrest YMCA nailed it with POWER HOUR. my kid/teen had a blast and asked to come back Great energy and well-run session. Nice mix of ages in the group.
2026-03-30,,3,"Decent BOOT CAMP BURN at Harborlight YMCA—enjoyed it overall, just wish it was less crowded. Still glad I tried it."
2026-03-20,,1,Not a great session of a class at Pinecrest YMCA. staff communication at check-in was confusing. Would prefer smaller groups.
2026-01-29,,5,"If you're in Pittsfield, try CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA. it felt fun and effective without being too hard Easy 5 stars. Parking was easy."
2025-12-18,,5,Took a class at Harborlight YMCA (Salem) and it exceeded expectations. it was the perfect intensity for me Parking was easy.
2026-01-01,,4,Big fan of SKETCHING at Riverstone YMCA. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-21,,2,Had a rough experience with AQUA CARDIO at Pinecrest YMCA. the facility felt busy and a bit chaotic Needs improvement. Would prefer smaller groups.
2026-03-27,,4,Took a class at Pinecrest YMCA (Lexington) and it exceeded expectations. the pacing was great and I left feeling energized Parking was easy.
2026-04-01,,4,"If you're in Lexington, try BEGINNER COOKING. the class was organized and started on time Easy 5 stars. Front desk was helpful."
2026-01-31,,4,"If you're in Framingham, try SALSA / LATIN DANCE at Riverstone YMCA. the vibe was welcoming and not intimidating Easy 5 stars. Great for families."
2026-02-21,,5,Pinecrest YMCA nailed it with LINE DANCING. the class was organized and started on time Great energy and well-run session. Loved the community vibe.
2026-04-02,,5,Loved ARTHRITIS AQUA FITNESS at Pinecrest YMCA in Lexington—the vibe was welcoming and not intimidating. Would definitely come back. Nice mix of ages in the group.
2026-02-05,,4,Big fan of CIRCUIT CARDIO & STRENGTH at Riverstone YMCA. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-03-15,,1,Not a great session of HEALTHY COOKING at Riverstone YMCA. staff communication at check-in was confusing. Check-in line moved slowly.
2025-12-26,,5,Big fan of CIRCUIT CARDIO & STRENGTH at Pinecrest YMCA. the vibe was welcoming and not intimidating Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-01-30,,2,Not a great session of CARDIO DANCE at Harborlight YMCA. I couldn't hear the cues well. Wish there were clearer signs.
2026-02-06,,4,Pinecrest YMCA nailed it with SENIOR CIRCUITS. the instructor explained everything clearly Great energy and well-run session. Front desk was helpful.
2026-04-14,,4,Riverstone YMCA nailed it with ARTHRITIS AQUA FITNESS. it was the perfect intensity for me Great energy and well-run session. Loved the community vibe.
2026-02-13,,4,"If you're in Pittsfield, try SKETCHING at Summit Reach YMCA. the space/pool was clean and comfortable Easy 5 stars. Nice mix of ages in the group."
2025-12-26,,4,"If you're in Salem, try SALSA / LATIN DANCE at Harborlight YMCA. the music and cues were on point Easy 5 stars. Parking was easy."
2026-01-05,,1,Wanted to like HEALTHY COOKING at Seabrook Commons YMCA (Plymouth) but the room was overcrowded and hard to follow. Parking was a hassle.
2026-02-07,,5,Pinecrest YMCA nailed it with CARDIO STRENGTH. the instructor explained everything clearly Great energy and well-run session. Loved the community vibe.
2025-12-29,,5,Loved a class at Pinecrest YMCA in Lexington—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
2025-12-28,,1,Wanted to like SALSA / LATIN DANCE at Harborlight YMCA (Salem) but staff communication at check-in was confusing. Parking was a hassle.
2026-01-28,,4,Loved ARTHRITIS AQUA FITNESS at Riverstone YMCA in Framingham—the instructor explained everything clearly. Would definitely come back. Parking was easy.
2026-04-12,,3,"BOOT CAMP at Summit Reach YMCA in Pittsfield was okay. good for a first try, not sure it’s my favorite Might try a different time slot. Could be amazing with small tweaks."
2026-03-08,,2,CARDIO DANCE at Summit Reach YMCA in Pittsfield was disappointing—the session felt more intense than advertised. Not sure I’d return. Would prefer smaller groups.
2026-02-07,,3,"Decent ARTHRITIS AQUA FITNESS at Pinecrest YMCA—nice workout, but timing felt a little tight. Might try the morning slot next time."
2026-01-30,,5,Loved CARDIO STRENGTH in Plymouth—the space/pool was clean and comfortable. Would definitely come back. Front desk was helpful.
2026-04-11,,5,Took CARDIO STRENGTH at Riverstone YMCA (Framingham) and it exceeded expectations. I appreciated the modifications and coaching Loved the community vibe.
2026-02-26,,5,Loved CARDIO DANCE at Pinecrest YMCA in Lexington—the instructor explained everything clearly. Would definitely come back. Parking was easy.
2026-01-27,,3,"Decent CARDIO DANCE at Pinecrest YMCA—solid session, but equipment setup took too long. Would go again with friends."
2026-02-07,,1,Pinecrest YMCA felt off during BOOT CAMP: instructions were unclear for beginners. Check-in line moved slowly.
2026-03-23,,5,Loved AQUA ZUMBA at Summit Reach YMCA in Pittsfield—the space/pool was clean and comfortable. Would definitely come back. Great for families.
2026-01-25,,4,Loved a class at Harborlight YMCA in Salem—the class was organized and started on time. Would definitely come back. Parking was easy.
2026-03-18,,2,Not a great session of AQUA CARDIO at Riverstone YMCA. instructions were unclear for beginners. Felt hectic after school hours.
2026-04-01,,4,Took AQUA CARDIO at Harborlight YMCA (Salem) and it exceeded expectations. it felt fun and effective without being too hard Loved the community vibe.
2026-02-07,,1,Not a great session of CARDIO STRENGTH at Summit Reach YMCA. the facility felt busy and a bit chaotic. Check-in line moved slowly.
2026-03-12,,3,"Mixed feelings about SENIOR CIRCUITS at Summit Reach YMCA (Pittsfield). solid session, but equipment setup took too long Still glad I tried it."
2026-03-21,,3,"BEGINNER DRAWING at Harborlight YMCA in Salem was okay. nice workout, but timing felt a little tight Might try a different time slot. Would go again with friends."
2026-04-15,,1,Seabrook Commons YMCA felt off during a class: it didn’t match the description on the schedule. Parking was a hassle.
2026-02-07,,2,Not a great session of a class at Riverstone YMCA. the water/room temperature was uncomfortable. Check-in line moved slowly.
2026-02-21,,1,POWER HOUR at Harborlight YMCA in Salem was disappointing—it didn’t match the description on the schedule. Not sure I’d return. Felt hectic after school hours.
2026-04-05,,1,Not a great session of AQUA ZUMBA at Summit Reach YMCA. staff communication at check-in was confusing. Felt hectic after school hours.
2026-02-25,,2,Not a great session of LINE DANCING at Pinecrest YMCA. it started late and felt rushed. Felt hectic after school hours.
2025-12-19,,4,Loved HEALTHY COOKING in Framingham—the class was organized and started on time. Would definitely come back. Loved the community vibe.
2026-03-03,,4,Loved AQUA FIT at Summit Reach YMCA in Pittsfield—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
2026-03-22,,5,Took a class at Riverstone YMCA (Framingham) and it exceeded expectations. I appreciated the modifications and coaching Loved the community vibe.
2026-04-05,,5,Took CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA (Pittsfield) and it exceeded expectations. my kid/teen had a blast and asked to come back Loved the community vibe.
2026-01-08,,1,Had a rough experience with BEGINNER DRAWING at Pinecrest YMCA. staff communication at check-in was confusing Needs improvement. Would prefer smaller groups.
2026-01-11,,4,"If you're in Pittsfield, try HEALTHY COOKING at Summit Reach YMCA. it felt fun and effective without being too hard Easy 5 stars. Front desk was helpful."
2026-01-04,,4,"If you're in Framingham, try BOOT CAMP BURN at Riverstone YMCA. it felt fun and effective without being too hard Easy 5 stars. Front desk was helpful."
2026-03-06,,5,Took AQUA PILATES at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. my kid/teen had a blast and asked to come back Front desk was helpful.
2026-02-28,,1,Wanted to like ARTHRITIS AQUA FITNESS at Riverstone YMCA (Framingham) but the facility felt busy and a bit chaotic. Would prefer smaller groups.
2025-12-20,,1,Wanted to like a class at Harborlight YMCA (Salem) but the water/room temperature was uncomfortable. Parking was a hassle.
2026-04-15,,3,"Mixed feelings about BEGINNER DRAWING (Plymouth). good for a first try, not sure it’s my favorite Would go again with friends."
2026-02-25,,5,Pinecrest YMCA nailed it with AQUA CARDIO. the pacing was great and I left feeling energized Great energy and well-run session. Parking was easy.
2026-03-29,,2,Had a rough experience with a class at Pinecrest YMCA. the water/room temperature was uncomfortable Needs improvement. Felt hectic after school hours.
2026-01-27,,1,BEGINNER COOKING at Seabrook Commons YMCA in Plymouth was disappointing—the room was overcrowded and hard to follow. Not sure I’d return. Felt hectic after school hours.
2026-01-22,,3,"Decent a class at Harborlight YMCA—solid session, but equipment setup took too long. Might try the morning slot next time."
2026-01-29,,1,Summit Reach YMCA felt off during POWER HOUR: the water/room temperature was uncomfortable. Would prefer smaller groups.
2026-03-10,,5,Harborlight YMCA nailed it with SKETCHING. the instructor explained everything clearly Great energy and well-run session. Parking was easy.
2026-03-27,,5,"If you're in Plymouth, try SENIOR CIRCUITS at Seabrook Commons YMCA. the class was organized and started on time Easy 5 stars. Nice mix of ages in the group."
2026-01-17,,5,Big fan of CARDIO DANCE at Riverstone YMCA. the space/pool was clean and comfortable Staff were friendly and the schedule was smooth. Great for families.
2026-03-07,,3,AQUA ZUMBA at Riverstone YMCA in Framingham was okay. good instructor but the class size was big Might try a different time slot. Probably better on weekends.
2026-01-26,,3,"Decent a class at Harborlight YMCA—solid session, but equipment setup took too long. Still glad I tried it."
2026-04-20,,1,Not a great session of AQUA CARDIO at Riverstone YMCA. the room was overcrowded and hard to follow. Felt hectic after school hours.
2026-04-12,,2,Summit Reach YMCA felt off during SENIOR CIRCUITS: staff communication at check-in was confusing. Check-in line moved slowly.
2026-04-19,,1,Seabrook Commons YMCA felt off during a class: instructions were unclear for beginners. Check-in line moved slowly.
2026-01-28,,5,Big fan of POWER HOUR at Riverstone YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-01-30,,2,Wanted to like AQUA FIT (Salem) but the room was overcrowded and hard to follow. Felt hectic after school hours.
2026-02-25,,5,"If you're in Lexington, try AQUA ZUMBA at Pinecrest YMCA. the vibe was welcoming and not intimidating Easy 5 stars. Parking was easy."
2026-03-17,,4,Took SALSA / LATIN DANCE at Summit Reach YMCA (Pittsfield) and it exceeded expectations. it was the perfect intensity for me Front desk was helpful.
2026-01-07,,1,Not a great session of BOOT CAMP at Seabrook Commons YMCA. instructions were unclear for beginners. Check-in line moved slowly.
2026-01-04,,4,Loved HEALTHY COOKING in Salem—it felt fun and effective without being too hard. Would definitely come back. Front desk was helpful.
2025-12-29,,5,Big fan of AQUA ZUMBA at Riverstone YMCA. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-01-07,,1,Harborlight YMCA felt off during BOOT CAMP: staff communication at check-in was confusing. Check-in line moved slowly.
2026-03-08,,4,Riverstone YMCA nailed it with AQUA ZUMBA. the vibe was welcoming and not intimidating Great energy and well-run session. Nice mix of ages in the group.
2026-02-22,,5,"If you're in Plymouth, try CARDIO STRENGTH. it was the perfect intensity for me Easy 5 stars. Loved the community vibe."
2026-04-14,,1,Had a rough experience with CARDIO DANCE. there wasn't enough equipment/space Needs improvement. Check-in line moved slowly.
2026-02-18,,3,"Mixed feelings about AQUA ZUMBA (Lexington). great concept, uneven execution today Could be amazing with small tweaks."
2026-03-13,,4,Loved SKETCHING in Plymouth—the music and cues were on point. Would definitely come back. Front desk was helpful.
2026-01-04,,1,Not a great session of AQUA PILATES at Pinecrest YMCA. I couldn't hear the cues well. Felt hectic after school hours.
2026-03-09,,1,Had a rough experience with SKETCHING at Pinecrest YMCA. instructions were unclear for beginners Needs improvement. Would prefer smaller groups.
2025-12-23,,4,Took SALSA / LATIN DANCE at Pinecrest YMCA (Lexington) and it exceeded expectations. the class was organized and started on time Parking was easy.
2025-12-29,,5,Took CIRCUIT CARDIO & STRENGTH (Salem) and it exceeded expectations. the space/pool was clean and comfortable Loved the community vibe.
2026-03-15,,5,"If you're in Pittsfield, try CARDIO DANCE at Summit Reach YMCA. the space/pool was clean and comfortable Easy 5 stars. Great for families."
2025-12-27,,3,"AQUA ZUMBA at Seabrook Commons YMCA in Plymouth was okay. great concept, uneven execution today Might try a different time slot. Would go again with friends."
2026-04-11,,3,"Decent HEALTHY COOKING—solid session, but equipment setup took too long. Still glad I tried it."
2026-03-03,,2,Wanted to like SKETCHING at Harborlight YMCA (Salem) but the room was overcrowded and hard to follow. Parking was a hassle.
2025-12-26,,4,"If you're in Framingham, try a class at Riverstone YMCA. the pacing was great and I left feeling energized Easy 5 stars. Parking was easy."
2026-03-04,,5,"If you're in Lexington, try BEGINNER COOKING at Pinecrest YMCA. the music and cues were on point Easy 5 stars. Parking was easy."
2026-02-05,,4,Seabrook Commons YMCA nailed it with BEGINNER DRAWING. the space/pool was clean and comfortable Great energy and well-run session. Front desk was helpful.
2026-04-14,,4,Big fan of POWER HOUR. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Great for families.
2025-12-17,,1,Summit Reach YMCA felt off during a class: the room was overcrowded and hard to follow. Wish there were clearer signs.
2026-02-17,,1,Not a great session of BEGINNER DRAWING at Summit Reach YMCA. the session felt more intense than advertised. Would prefer smaller groups.
2025-12-25,,4,"If you're in Lexington, try a class at Pinecrest YMCA. the vibe was welcoming and not intimidating Easy 5 stars. Loved the community vibe."
2026-03-27,,1,Wanted to like BOOT CAMP BURN at Seabrook Commons YMCA (Plymouth) but the facility felt busy and a bit chaotic. Felt hectic after school hours.
2026-03-09,,3,"Mixed feelings about SALSA / LATIN DANCE at Summit Reach YMCA (Pittsfield). nice workout, but timing felt a little tight Might try the morning slot next time."
2025-12-18,,4,Big fan of POWER HOUR at Seabrook Commons YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-01-10,,2,Not a great session of SALSA / LATIN DANCE. it started late and felt rushed. Parking was a hassle.
2025-12-28,,3,"Mixed feelings about LINE DANCING at Harborlight YMCA (Salem). solid session, but equipment setup took too long Would go again with friends."
2026-03-18,,2,Not a great session of CARDIO DANCE. the session felt more intense than advertised. Wish there were clearer signs.
2026-04-11,,2,Wanted to like AQUA PILATES at Summit Reach YMCA (Pittsfield) but the facility felt busy and a bit chaotic. Check-in line moved slowly.
2025-12-30,,2,SALSA / LATIN DANCE at Seabrook Commons YMCA in Plymouth was disappointing—I couldn't hear the cues well. Not sure I’d return. Check-in line moved slowly.
2026-02-14,,1,Had a rough experience with HEALTHY COOKING at Seabrook Commons YMCA. the session felt more intense than advertised Needs improvement. Wish there were clearer signs.
2026-02-16,,4,Harborlight YMCA nailed it with CARDIO STRENGTH. I appreciated the modifications and coaching Great energy and well-run session. Front desk was helpful.
2026-03-27,,5,Pinecrest YMCA nailed it with CARDIO STRENGTH. the pacing was great and I left feeling energized Great energy and well-run session. Nice mix of ages in the group.
2026-03-21,,5,Took BOOT CAMP at Harborlight YMCA (Salem) and it exceeded expectations. the vibe was welcoming and not intimidating Parking was easy.
2026-04-10,,1,Wanted to like AQUA ZUMBA at Harborlight YMCA (Salem) but instructions were unclear for beginners. Would prefer smaller groups.
2026-01-15,,4,Big fan of AQUA FIT at Harborlight YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-01-29,,5,Big fan of ARTHRITIS AQUA FITNESS at Pinecrest YMCA. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-25,,2,Had a rough experience with LINE DANCING. the session felt more intense than advertised Needs improvement. Check-in line moved slowly.
2026-03-15,,2,Riverstone YMCA felt off during HEALTHY COOKING: the facility felt busy and a bit chaotic. Felt hectic after school hours.
2026-02-24,,3,"Mixed feelings about CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA (Pittsfield). fun format, though the cues could be clearer Would go again with friends."
2025-12-26,,3,"CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA in Pittsfield was okay. some parts were excellent, others felt disorganized Might try a different time slot. Would go again with friends."
2026-04-02,,1,Had a rough experience with AQUA INTERVALS at Harborlight YMCA. it started late and felt rushed Needs improvement. Wish there were clearer signs.
2026-01-11,,2,HEALTHY COOKING at Pinecrest YMCA in Lexington was disappointing—there wasn't enough equipment/space. Not sure I’d return. Check-in line moved slowly.
2026-03-25,,2,Not a great session of CARDIO STRENGTH at Riverstone YMCA. the session felt more intense than advertised. Wish there were clearer signs.
2026-01-25,,1,Pinecrest YMCA felt off during LINE DANCING: I couldn't hear the cues well. Check-in line moved slowly.
2026-01-08,,3,"Mixed feelings about AQUA ZUMBA at Summit Reach YMCA (Pittsfield). fun format, though the cues could be clearer Would go again with friends."
2026-04-01,,1,Summit Reach YMCA felt off during LINE DANCING: it started late and felt rushed. Check-in line moved slowly.
2026-01-15,,2,AQUA PILATES at Pinecrest YMCA in Lexington was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Check-in line moved slowly.
2026-01-30,,1,Harborlight YMCA felt off during BEGINNER DRAWING: the facility felt busy and a bit chaotic. Would prefer smaller groups.
2025-12-26,,1,BOOT CAMP BURN at Pinecrest YMCA in Lexington was disappointing—there wasn't enough equipment/space. Not sure I’d return. Wish there were clearer signs.
2025-12-21,,4,Took AQUA INTERVALS at Pinecrest YMCA (Lexington) and it exceeded expectations. I appreciated the modifications and coaching Loved the community vibe.
2026-03-23,,2,Wanted to like CIRCUIT CARDIO & STRENGTH at Riverstone YMCA (Framingham) but it didn’t match the description on the schedule. Felt hectic after school hours.
2026-03-18,,5,Loved CARDIO DANCE in Lexington—it felt fun and effective without being too hard. Would definitely come back. Nice mix of ages in the group.
2026-03-15,,4,Loved ARTHRITIS AQUA FITNESS at Harborlight YMCA in Salem—the pacing was great and I left feeling energized. Would definitely come back. Nice mix of ages in the group.
2026-04-06,,1,Wanted to like SENIOR CIRCUITS at Summit Reach YMCA (Pittsfield) but the facility felt busy and a bit chaotic. Parking was a hassle.
2026-03-29,,1,Had a rough experience with SKETCHING at Seabrook Commons YMCA. the water/room temperature was uncomfortable Needs improvement. Would prefer smaller groups.
2026-03-08,,4,"If you're in Pittsfield, try SENIOR CIRCUITS at Summit Reach YMCA. the class was organized and started on time Easy 5 stars. Nice mix of ages in the group."
2026-03-16,,1,Had a rough experience with BEGINNER COOKING. instructions were unclear for beginners Needs improvement. Check-in line moved slowly.
2026-02-03,,4,Loved POWER HOUR at Summit Reach YMCA in Pittsfield—the class was organized and started on time. Would definitely come back. Great for families.
2026-01-17,,3,"Mixed feelings about a class at Seabrook Commons YMCA (Plymouth). liked it, but the start was a bit delayed Still glad I tried it."
2026-01-29,,5,Big fan of SKETCHING at Harborlight YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-13,,2,Wanted to like HEALTHY COOKING at Summit Reach YMCA (Pittsfield) but staff communication at check-in was confusing. Would prefer smaller groups.
2026-03-25,,3,"AQUA INTERVALS at Harborlight YMCA in Salem was okay. fun format, though the cues could be clearer Might try a different time slot. Would go again with friends."
2026-04-11,,1,Wanted to like HEALTHY COOKING at Summit Reach YMCA (Pittsfield) but the facility felt busy and a bit chaotic. Felt hectic after school hours.
2026-02-13,,4,Big fan of AQUA PILATES. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-02-03,,4,Seabrook Commons YMCA nailed it with LINE DANCING. the music and cues were on point Great energy and well-run session. Loved the community vibe.
2025-12-22,,2,Pinecrest YMCA felt off during ARTHRITIS AQUA FITNESS: staff communication at check-in was confusing. Would prefer smaller groups.
2025-12-31,,5,Loved ARTHRITIS AQUA FITNESS at Pinecrest YMCA in Lexington—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
2026-01-27,,5,Harborlight YMCA nailed it with ARTHRITIS AQUA FITNESS. it felt fun and effective without being too hard Great energy and well-run session. Nice mix of ages in the group.
2026-01-02,,1,Not a great session of BOOT CAMP at Pinecrest YMCA. the water/room temperature was uncomfortable. Check-in line moved slowly.
2026-02-22,,4,Summit Reach YMCA nailed it with CARDIO STRENGTH. I appreciated the modifications and coaching Great energy and well-run session. Parking was easy.
2026-03-30,,1,Seabrook Commons YMCA felt off during a class: staff communication at check-in was confusing. Parking was a hassle.
2026-03-08,,1,LINE DANCING at Summit Reach YMCA in Pittsfield was disappointing—there wasn't enough equipment/space. Not sure I’d return. Would prefer smaller groups.
2026-03-26,,3,"Mixed feelings about POWER HOUR at Pinecrest YMCA (Lexington). fun format, though the cues could be clearer Might try the morning slot next time."
2025-12-28,,5,Took LINE DANCING at Pinecrest YMCA (Lexington) and it exceeded expectations. my kid/teen had a blast and asked to come back Front desk was helpful.
2025-12-23,,5,Loved AQUA INTERVALS at Pinecrest YMCA in Lexington—the pacing was great and I left feeling energized. Would definitely come back. Front desk was helpful.
2025-12-29,,3,"CARDIO STRENGTH at Pinecrest YMCA in Lexington was okay. solid session, but equipment setup took too long Might try a different time slot. Might try the morning slot next time."
2026-02-04,,2,Had a rough experience with SENIOR CIRCUITS at Harborlight YMCA. instructions were unclear for beginners Needs improvement. Parking was a hassle.
2026-04-18,,1,Had a rough experience with a class at Harborlight YMCA. I couldn't hear the cues well Needs improvement. Wish there were clearer signs.
2026-01-07,,3,"Mixed feelings about AQUA ZUMBA at Riverstone YMCA (Framingham). worth doing, but I expected more variety Could be amazing with small tweaks."
2026-04-11,,1,Riverstone YMCA felt off during HEALTHY COOKING: the room was overcrowded and hard to follow. Check-in line moved slowly.
2026-04-15,,5,Took SALSA / LATIN DANCE at Pinecrest YMCA (Lexington) and it exceeded expectations. the vibe was welcoming and not intimidating Parking was easy.
2026-03-22,,1,Had a rough experience with SKETCHING at Riverstone YMCA. the session felt more intense than advertised Needs improvement. Check-in line moved slowly.
2025-12-28,,5,Big fan of CARDIO DANCE at Seabrook Commons YMCA. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-02-10,,5,Loved SENIOR CIRCUITS at Pinecrest YMCA in Lexington—the music and cues were on point. Would definitely come back. Great for families.
2026-01-04,,5,Pinecrest YMCA nailed it with BEGINNER DRAWING. the pacing was great and I left feeling energized Great energy and well-run session. Nice mix of ages in the group.
2026-02-22,,5,"If you're in Salem, try SENIOR CIRCUITS. my kid/teen had a blast and asked to come back Easy 5 stars. Loved the community vibe."
2026-03-14,,4,Riverstone YMCA nailed it with BEGINNER DRAWING. it felt fun and effective without being too hard Great energy and well-run session. Loved the community vibe.
2026-01-01,,4,"If you're in Lexington, try CARDIO DANCE. the instructor explained everything clearly Easy 5 stars. Great for families."
2026-02-09,,4,Loved a class at Seabrook Commons YMCA in Plymouth—it was the perfect intensity for me. Would definitely come back. Parking was easy.
2026-01-29,,3,"Decent AQUA ZUMBA at Riverstone YMCA—solid session, but equipment setup took too long. Still glad I tried it."
2026-04-12,,5,Riverstone YMCA nailed it with LINE DANCING. my kid/teen had a blast and asked to come back Great energy and well-run session. Loved the community vibe.
2026-04-08,,1,Riverstone YMCA felt off during POWER HOUR: the session felt more intense than advertised. Felt hectic after school hours.
2026-01-05,,5,Big fan of SKETCHING at Summit Reach YMCA. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Parking was easy.
2026-01-28,,1,Had a rough experience with SENIOR CIRCUITS at Seabrook Commons YMCA. staff communication at check-in was confusing Needs improvement. Would prefer smaller groups.
2026-01-06,,4,Seabrook Commons YMCA nailed it with AQUA CARDIO. the space/pool was clean and comfortable Great energy and well-run session. Nice mix of ages in the group.
2025-12-25,,1,Not a great session of CARDIO STRENGTH at Pinecrest YMCA. I couldn't hear the cues well. Wish there were clearer signs.
2026-03-01,,5,Loved BEGINNER COOKING at Seabrook Commons YMCA in Plymouth—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
2026-01-30,,4,Riverstone YMCA nailed it with AQUA FIT. my kid/teen had a blast and asked to come back Great energy and well-run session. Front desk was helpful.
2026-02-01,,2,LINE DANCING in Plymouth was disappointing—the session felt more intense than advertised. Not sure I’d return. Parking was a hassle.
2026-01-22,,4,Seabrook Commons YMCA nailed it with CIRCUIT CARDIO & STRENGTH. it was the perfect intensity for me Great energy and well-run session. Nice mix of ages in the group.
2025-12-17,,5,Loved CARDIO STRENGTH in Lexington—the vibe was welcoming and not intimidating. Would definitely come back. Great for families.
2026-02-14,,1,a class at Summit Reach YMCA in Pittsfield was disappointing—there wasn't enough equipment/space. Not sure I’d return. Parking was a hassle.
2026-04-01,,1,Riverstone YMCA felt off during a class: the room was overcrowded and hard to follow. Parking was a hassle.
